time,x_est,y_est,z_est,vx_est,vy_est,vz_est,clock_bias,clock_drift
2024-05-23 22:30:00,-28861356334058.7,84805385940656.83,95731926429972.7,-27982668.19155793,82223473.76852846,92817354.28691468,1001457095899.1329,970968.6784287571
2024-05-23 23:00:00,-28911725136803.504,84953388193440.17,95898997667689.16,-27982668.19155793,82223473.76852846,92817354.28691468,1003204839520.3047,970968.6784287571
2024-05-23 23:30:00,-28962093939548.31,85101390446223.52,96066068905405.61,-27982668.19155793,82223473.76852846,92817354.28691468,1004952583141.4764,970968.6784287571
2024-05-24 00:00:00,-29012462742293.113,85249392699006.86,96233140143122.06,-27982668.19155793,82223473.76852846,92817354.28691468,1006700326762.6482,970968.6784287571
2024-05-24 00:30:00,-29062831545037.918,85397394951790.2,96400211380838.52,-27982668.19155793,82223473.76852846,92817354.28691468,1008448070383.82,970968.6784287571
2024-05-24 01:00:00,-29113200347782.723,85545397204573.55,96567282618554.97,-27982668.19155793,82223473.76852846,92817354.28691468,1010195814004.9917,970968.6784287571
2024-05-24 01:30:00,-29163569150527.527,85693399457356.89,96734353856271.42,-27982668.19155793,82223473.76852846,92817354.28691468,1011943557626.1635,970968.6784287571
2024-05-24 02:00:00,-29213937953272.332,85841401710140.23,96901425093987.88,-27982668.19155793,82223473.76852846,92817354.28691468,1013691301247.3352,970968.6784287571
2024-05-24 02:30:00,-29264306756017.137,85989403962923.58,97068496331704.33,-27982668.19155793,82223473.76852846,92817354.28691468,1015439044868.507,970968.6784287571
2024-05-24 03:00:00,-29314675558761.94,86137406215706.92,97235567569420.78,-27982668.19155793,82223473.76852846,92817354.28691468,1017186788489.6787,970968.6784287571
2024-05-24 03:30:00,-29365044361506.746,86285408468490.27,97402638807137.23,-27982668.19155793,82223473.76852846,92817354.28691468,1018934532110.8505,970968.6784287571
2024-05-24 04:00:00,-29415413164251.55,86433410721273.61,97569710044853.69,-27982668.19155793,82223473.76852846,92817354.28691468,1020682275732.0222,970968.6784287571
2024-05-24 04:30:00,-29465781966996.355,86581412974056.95,97736781282570.14,-27982668.19155793,82223473.76852846,92817354.28691468,1022430019353.194,970968.6784287571
2024-05-24 05:00:00,-29516150769741.16,86729415226840.3,97903852520286.6,-27982668.19155793,82223473.76852846,92817354.28691468,1024177762974.3657,970968.6784287571
2024-05-24 05:30:00,-29566519572485.965,86877417479623.64,98070923758003.05,-27982668.19155793,82223473.76852846,92817354.28691468,1025925506595.5375,970968.6784287571
2024-05-24 06:00:00,-29616888375230.77,87025419732406.98,98237994995719.5,-27982668.19155793,82223473.76852846,92817354.28691468,1027673250216.7092,970968.6784287571
2024-05-24 06:30:00,-29667257177975.574,87173421985190.33,98405066233435.95,-27982668.19155793,82223473.76852846,92817354.28691468,1029420993837.881,970968.6784287571
2024-05-24 07:00:00,-29717625980720.38,87321424237973.67,98572137471152.4,-27982668.19155793,82223473.76852846,92817354.28691468,1031168737459.0527,970968.6784287571
2024-05-24 07:30:00,-29767994783465.184,87469426490757.02,98739208708868.86,-27982668.19155793,82223473.76852846,92817354.28691468,1032916481080.2245,970968.6784287571
2024-05-24 08:00:00,-29818363586209.99,87617428743540.36,98906279946585.31,-27982668.19155793,82223473.76852846,92817354.28691468,1034664224701.3962,970968.6784287571
2024-05-24 08:30:00,-29868732388954.793,87765430996323.7,99073351184301.77,-27982668.19155793,82223473.76852846,92817354.28691468,1036411968322.568,970968.6784287571
2024-05-24 09:00:00,-29919101191699.598,87913433249107.05,99240422422018.22,-27982668.19155793,82223473.76852846,92817354.28691468,1038159711943.7397,970968.6784287571
2024-05-24 09:30:00,-29969469994444.402,88061435501890.39,99407493659734.67,-27982668.19155793,82223473.76852846,92817354.28691468,1039907455564.9115,970968.6784287571
2024-05-24 10:00:00,-30019838797189.207,88209437754673.73,99574564897451.12,-27982668.19155793,82223473.76852846,92817354.28691468,1041655199186.0833,970968.6784287571
2024-05-24 10:30:00,-30070207599934.01,88357440007457.08,99741636135167.58,-27982668.19155793,82223473.76852846,92817354.28691468,1043402942807.255,970968.6784287571
2024-05-24 11:00:00,-30120576402678.816,88505442260240.42,99908707372884.03,-27982668.19155793,82223473.76852846,92817354.28691468,1045150686428.4268,970968.6784287571
2024-05-24 11:30:00,-30170945205423.62,88653444513023.77,100075778610600.48,-27982668.19155793,82223473.76852846,92817354.28691468,1046898430049.5985,970968.6784287571
2024-05-24 12:00:00,-30221314008168.426,88801446765807.11,100242849848316.94,-27982668.19155793,82223473.76852846,92817354.28691468,1048646173670.7703,970968.6784287571
2024-05-24 12:30:00,-30271682810913.23,88949449018590.45,100409921086033.39,-27982668.19155793,82223473.76852846,92817354.28691468,1050393917291.942,970968.6784287571
2024-05-24 13:00:00,-30322051613658.035,89097451271373.8,100576992323749.84,-27982668.19155793,82223473.76852846,92817354.28691468,1052141660913.1138,970968.6784287571
2024-05-24 13:30:00,-30372420416402.84,89245453524157.14,100744063561466.3,-27982668.19155793,82223473.76852846,92817354.28691468,1053889404534.2855,970968.6784287571
2024-05-24 14:00:00,-30422789219147.645,89393455776940.48,100911134799182.75,-27982668.19155793,82223473.76852846,92817354.28691468,1055637148155.4573,970968.6784287571
2024-05-24 14:30:00,-30473158021892.45,89541458029723.83,101078206036899.2,-27982668.19155793,82223473.76852846,92817354.28691468,1057384891776.629,970968.6784287571
2024-05-24 15:00:00,-30523526824637.254,89689460282507.17,101245277274615.66,-27982668.19155793,82223473.76852846,92817354.28691468,1059132635397.8008,970968.6784287571
2024-05-24 15:30:00,-30573895627382.06,89837462535290.52,101412348512332.11,-27982668.19155793,82223473.76852846,92817354.28691468,1060880379018.9725,970968.6784287571
2024-05-24 16:00:00,-30624264430126.863,89985464788073.86,101579419750048.56,-27982668.19155793,82223473.76852846,92817354.28691468,1062628122640.1443,970968.6784287571
2024-05-24 16:30:00,-30674633232871.668,90133467040857.2,101746490987765.02,-27982668.19155793,82223473.76852846,92817354.28691468,1064375866261.316,970968.6784287571
2024-05-24 17:00:00,-30725002035616.473,90281469293640.55,101913562225481.47,-27982668.19155793,82223473.76852846,92817354.28691468,1066123609882.4878,970968.6784287571
2024-05-24 17:30:00,-30775370838361.277,90429471546423.89,102080633463197.92,-27982668.19155793,82223473.76852846,92817354.28691468,1067871353503.6595,970968.6784287571
2024-05-24 18:00:00,-30825739641106.082,90577473799207.23,102247704700914.38,-27982668.19155793,82223473.76852846,92817354.28691468,1069619097124.8313,970968.6784287571
2024-05-24 18:30:00,-30876108443850.887,90725476051990.58,102414775938630.83,-27982668.19155793,82223473.76852846,92817354.28691468,1071366840746.003,970968.6784287571
2024-05-24 19:00:00,-30926477246595.69,90873478304773.92,102581847176347.28,-27982668.19155793,82223473.76852846,92817354.28691468,1073114584367.1748,970968.6784287571
2024-05-24 19:30:00,-30976846049340.496,91021480557557.27,102748918414063.73,-27982668.19155793,82223473.76852846,92817354.28691468,1074862327988.3466,970968.6784287571
2024-05-24 20:00:00,-31027214852085.3,91169482810340.61,102915989651780.19,-27982668.19155793,82223473.76852846,92817354.28691468,1076610071609.5183,970968.6784287571
2024-05-24 20:30:00,-31077583654830.105,91317485063123.95,103083060889496.64,-27982668.19155793,82223473.76852846,92817354.28691468,1078357815230.6901,970968.6784287571
2024-05-24 21:00:00,-31127952457574.91,91465487315907.3,103250132127213.1,-27982668.19155793,82223473.76852846,92817354.28691468,1080105558851.8618,970968.6784287571
2024-05-24 21:30:00,-31178321260319.715,91613489568690.64,103417203364929.55,-27982668.19155793,82223473.76852846,92817354.28691468,1081853302473.0336,970968.6784287571
2024-05-24 22:00:00,-31228690063064.52,91761491821473.98,103584274602646.0,-27982668.19155793,82223473.76852846,92817354.28691468,1083601046094.2053,970968.6784287571
2024-05-24 22:30:00,-31279058865809.324,91909494074257.33,103751345840362.45,-27982668.19155793,82223473.76852846,92817354.28691468,1085348789715.3771,970968.6784287571
2024-05-24 23:00:00,-31329427668554.13,92057496327040.67,103918417078078.9,-27982668.19155793,82223473.76852846,92817354.28691468,1087096533336.5488,970968.6784287571
2024-05-24 23:30:00,-31379796471298.934,92205498579824.02,104085488315795.36,-27982668.19155793,82223473.76852846,92817354.28691468,1088844276957.7206,970968.6784287571
2024-05-26 00:00:00,-33847867805794.344,99457608966208.22,112271978963901.23,-27982668.19155793,82223473.76852846,92817354.28691468,1174483714395.137,970968.6784287571
2024-05-26 00:30:00,-33898236608539.15,99605611218991.56,112439050201617.69,-27982668.19155793,82223473.76852846,92817354.28691468,1176231458016.3088,970968.6784287571
2024-05-26 01:00:00,-33948605411283.953,99753613471774.9,112606121439334.14,-27982668.19155793,82223473.76852846,92817354.28691468,1177979201637.4807,970968.6784287571
2024-05-26 01:30:00,-33998974214028.758,99901615724558.25,112773192677050.6,-27982668.19155793,82223473.76852846,92817354.28691468,1179726945258.6526,970968.6784287571
2024-05-26 02:00:00,-34049343016773.562,100049617977341.6,112940263914767.05,-27982668.19155793,82223473.76852846,92817354.28691468,1181474688879.8245,970968.6784287571
2024-05-26 02:30:00,-34099711819518.367,100197620230124.94,113107335152483.5,-27982668.19155793,82223473.76852846,92817354.28691468,1183222432500.9963,970968.6784287571
2024-05-26 03:00:00,-34150080622263.17,100345622482908.28,113274406390199.95,-27982668.19155793,82223473.76852846,92817354.28691468,1184970176122.1682,970968.6784287571
2024-05-26 03:30:00,-34200449425007.977,100493624735691.62,113441477627916.4,-27982668.19155793,82223473.76852846,92817354.28691468,1186717919743.34,970968.6784287571
2024-05-26 04:00:00,-34250818227752.78,100641626988474.97,113608548865632.86,-27982668.19155793,82223473.76852846,92817354.28691468,1188465663364.512,970968.6784287571
2024-05-26 04:30:00,-34301187030497.586,100789629241258.31,113775620103349.31,-27982668.19155793,82223473.76852846,92817354.28691468,1190213406985.6838,970968.6784287571
2024-05-26 05:00:00,-34351555833242.39,100937631494041.66,113942691341065.77,-27982668.19155793,82223473.76852846,92817354.28691468,1191961150606.8557,970968.6784287571
2024-05-26 05:30:00,-34401924635987.195,101085633746825.0,114109762578782.22,-27982668.19155793,82223473.76852846,92817354.28691468,1193708894228.0276,970968.6784287571
2024-05-26 06:00:00,-34452293438732.0,101233635999608.34,114276833816498.67,-27982668.19155793,82223473.76852846,92817354.28691468,1195456637849.1995,970968.6784287571
2024-05-26 06:30:00,-34502662241476.805,101381638252391.69,114443905054215.12,-27982668.19155793,82223473.76852846,92817354.28691468,1197204381470.3713,970968.6784287571
2024-05-26 07:00:00,-34553031044221.61,101529640505175.03,114610976291931.58,-27982668.19155793,82223473.76852846,92817354.28691468,1198952125091.5432,970968.6784287571
2024-05-26 07:30:00,-34603399846966.414,101677642757958.38,114778047529648.03,-27982668.19155793,82223473.76852846,92817354.28691468,1200699868712.715,970968.6784287571
2024-05-26 08:00:00,-34653768649711.22,101825645010741.72,114945118767364.48,-27982668.19155793,82223473.76852846,92817354.28691468,1202447612333.887,970968.6784287571
2024-05-26 08:30:00,-34704137452456.023,101973647263525.06,115112190005080.94,-27982668.19155793,82223473.76852846,92817354.28691468,1204195355955.0588,970968.6784287571
2024-05-26 09:00:00,-34754506255200.83,102121649516308.4,115279261242797.39,-27982668.19155793,82223473.76852846,92817354.28691468,1205943099576.2307,970968.6784287571
2024-05-26 09:30:00,-34804875057945.633,102269651769091.75,115446332480513.84,-27982668.19155793,82223473.76852846,92817354.28691468,1207690843197.4026,970968.6784287571
2024-05-26 10:00:00,-34855243860690.438,102417654021875.1,115613403718230.3,-27982668.19155793,82223473.76852846,92817354.28691468,1209438586818.5745,970968.6784287571
2024-05-26 10:30:00,-34905612663435.242,102565656274658.44,115780474955946.75,-27982668.19155793,82223473.76852846,92817354.28691468,1211186330439.7463,970968.6784287571
2024-05-26 11:00:00,-34955981466180.047,102713658527441.78,115947546193663.2,-27982668.19155793,82223473.76852846,92817354.28691468,1212934074060.9182,970968.6784287571
2024-05-26 11:30:00,-35006350268924.85,102861660780225.12,116114617431379.66,-27982668.19155793,82223473.76852846,92817354.28691468,1214681817682.09,970968.6784287571
2024-05-26 12:00:00,-35056719071669.656,103009663033008.47,116281688669096.11,-27982668.19155793,82223473.76852846,92817354.28691468,1216429561303.262,970968.6784287571
2024-05-26 12:30:00,-35107087874414.46,103157665285791.81,116448759906812.56,-27982668.19155793,82223473.76852846,92817354.28691468,1218177304924.4338,970968.6784287571
2024-05-26 13:00:00,-35157456677159.266,103305667538575.16,116615831144529.02,-27982668.19155793,82223473.76852846,92817354.28691468,1219925048545.6057,970968.6784287571
2024-05-26 13:30:00,-35207825479904.07,103453669791358.5,116782902382245.47,-27982668.19155793,82223473.76852846,92817354.28691468,1221672792166.7776,970968.6784287571
2024-05-26 14:00:00,-35258194282648.875,103601672044141.84,116949973619961.92,-27982668.19155793,82223473.76852846,92817354.28691468,1223420535787.9495,970968.6784287571
2024-05-26 14:30:00,-35308563085393.68,103749674296925.19,117117044857678.38,-27982668.19155793,82223473.76852846,92817354.28691468,1225168279409.1213,970968.6784287571
2024-05-26 15:00:00,-35358931888138.484,103897676549708.53,117284116095394.83,-27982668.19155793,82223473.76852846,92817354.28691468,1226916023030.2932,970968.6784287571
2024-05-26 15:30:00,-35409300690883.29,104045678802491.88,117451187333111.28,-27982668.19155793,82223473.76852846,92817354.28691468,1228663766651.465,970968.6784287571
2024-05-26 16:00:00,-35459669493628.09,104193681055275.22,117618258570827.73,-27982668.19155793,82223473.76852846,92817354.28691468,1230411510272.637,970968.6784287571
2024-05-26 16:30:00,-35510038296372.9,104341683308058.56,117785329808544.19,-27982668.19155793,82223473.76852846,92817354.28691468,1232159253893.8088,970968.6784287571
2024-05-26 17:00:00,-35560407099117.7,104489685560841.9,117952401046260.64,-27982668.19155793,82223473.76852846,92817354.28691468,1233906997514.9807,970968.6784287571
2024-05-26 17:30:00,-35610775901862.51,104637687813625.25,118119472283977.1,-27982668.19155793,82223473.76852846,92817354.28691468,1235654741136.1526,970968.6784287571
2024-05-26 18:00:00,-35661144704607.31,104785690066408.6,118286543521693.55,-27982668.19155793,82223473.76852846,92817354.28691468,1237402484757.3245,970968.6784287571
2024-05-26 18:30:00,-35711513507352.12,104933692319191.94,118453614759410.0,-27982668.19155793,82223473.76852846,92817354.28691468,1239150228378.4963,970968.6784287571
2024-05-26 19:00:00,-35761882310096.92,105081694571975.28,118620685997126.45,-27982668.19155793,82223473.76852846,92817354.28691468,1240897971999.6682,970968.6784287571
2024-05-26 19:30:00,-35812251112841.73,105229696824758.62,118787757234842.9,-27982668.19155793,82223473.76852846,92817354.28691468,1242645715620.84,970968.6784287571
2024-05-26 20:00:00,-35862619915586.53,105377699077541.97,118954828472559.36,-27982668.19155793,82223473.76852846,92817354.28691468,1244393459242.012,970968.6784287571
2024-05-26 20:30:00,-35912988718331.336,105525701330325.31,119121899710275.81,-27982668.19155793,82223473.76852846,92817354.28691468,1246141202863.1838,970968.6784287571
2024-05-26 21:00:00,-35963357521076.14,105673703583108.66,119288970947992.27,-27982668.19155793,82223473.76852846,92817354.28691468,1247888946484.3557,970968.6784287571
2024-05-26 21:30:00,-36013726323820.945,105821705835892.0,119456042185708.72,-27982668.19155793,82223473.76852846,92817354.28691468,1249636690105.5276,970968.6784287571
2024-05-26 22:00:00,-36064095126565.75,105969708088675.34,119623113423425.17,-27982668.19155793,82223473.76852846,92817354.28691468,1251384433726.6995,970968.6784287571
2024-05-26 22:30:00,-36114463929310.555,106117710341458.69,119790184661141.62,-27982668.19155793,82223473.76852846,92817354.28691468,1253132177347.8713,970968.6784287571
2024-05-26 23:00:00,-36164832732055.36,106265712594242.03,119957255898858.08,-27982668.19155793,82223473.76852846,92817354.28691468,1254879920969.0432,970968.6784287571
2024-05-26 23:30:00,-36215201534800.164,106413714847025.38,120124327136574.53,-27982668.19155793,82223473.76852846,92817354.28691468,1256627664590.215,970968.6784287571
2024-05-27 00:00:00,-36265570337544.97,106561717099808.72,120291398374290.98,-27982668.19155793,82223473.76852846,92817354.28691468,1258375408211.387,970968.6784287571
2024-05-27 00:30:00,-36315939140289.77,106709719352592.06,120458469612007.44,-27982668.19155793,82223473.76852846,92817354.28691468,1260123151832.5588,970968.6784287571
2024-05-27 01:00:00,-36366307943034.58,106857721605375.4,120625540849723.89,-27982668.19155793,82223473.76852846,92817354.28691468,1261870895453.7307,970968.6784287571
2024-05-27 01:30:00,-36416676745779.38,107005723858158.75,120792612087440.34,-27982668.19155793,82223473.76852846,92817354.28691468,1263618639074.9026,970968.6784287571
2024-05-27 02:00:00,-36467045548524.19,107153726110942.1,120959683325156.8,-27982668.19155793,82223473.76852846,92817354.28691468,1265366382696.0745,970968.6784287571
2024-05-27 02:30:00,-36517414351268.99,107301728363725.44,121126754562873.25,-27982668.19155793,82223473.76852846,92817354.28691468,1267114126317.2463,970968.6784287571
2024-05-27 03:00:00,-36567783154013.8,107449730616508.78,121293825800589.7,-27982668.19155793,82223473.76852846,92817354.28691468,1268861869938.4182,970968.6784287571
2024-05-27 03:30:00,-36618151956758.6,107597732869292.12,121460897038306.16,-27982668.19155793,82223473.76852846,92817354.28691468,1270609613559.59,970968.6784287571
2024-05-27 04:00:00,-36668520759503.41,107745735122075.47,121627968276022.61,-27982668.19155793,82223473.76852846,92817354.28691468,1272357357180.762,970968.6784287571
2024-05-27 04:30:00,-36718889562248.21,107893737374858.81,121795039513739.06,-27982668.19155793,82223473.76852846,92817354.28691468,1274105100801.9338,970968.6784287571
2024-05-27 05:00:00,-36769258364993.016,108041739627642.16,121962110751455.52,-27982668.19155793,82223473.76852846,92817354.28691468,1275852844423.1057,970968.6784287571
2024-05-27 05:30:00,-36819627167737.82,108189741880425.5,122129181989171.97,-27982668.19155793,82223473.76852846,92817354.28691468,1277600588044.2776,970968.6784287571
2024-05-27 06:00:00,-36869995970482.625,108337744133208.84,122296253226888.42,-27982668.19155793,82223473.76852846,92817354.28691468,1279348331665.4495,970968.6784287571
2024-05-27 06:30:00,-36920364773227.43,108485746385992.19,122463324464604.88,-27982668.19155793,82223473.76852846,92817354.28691468,1281096075286.6213,970968.6784287571
2024-05-27 07:00:00,-36970733575972.234,108633748638775.53,122630395702321.33,-27982668.19155793,82223473.76852846,92817354.28691468,1282843818907.7932,970968.6784287571
2024-05-27 07:30:00,-37021102378717.04,108781750891558.88,122797466940037.78,-27982668.19155793,82223473.76852846,92817354.28691468,1284591562528.965,970968.6784287571
2024-05-27 08:00:00,-37071471181461.84,108929753144342.22,122964538177754.23,-27982668.19155793,82223473.76852846,92817354.28691468,1286339306150.137,970968.6784287571
2024-05-27 08:30:00,-37121839984206.65,109077755397125.56,123131609415470.69,-27982668.19155793,82223473.76852846,92817354.28691468,1288087049771.3088,970968.6784287571
2024-05-27 09:00:00,-37172208786951.45,109225757649908.9,123298680653187.14,-27982668.19155793,82223473.76852846,92817354.28691468,1289834793392.4807,970968.6784287571
2024-05-27 09:30:00,-37222577589696.26,109373759902692.25,123465751890903.6,-27982668.19155793,82223473.76852846,92817354.28691468,1291582537013.6526,970968.6784287571
2024-05-27 10:00:00,-37272946392441.06,109521762155475.6,123632823128620.05,-27982668.19155793,82223473.76852846,92817354.28691468,1293330280634.8245,970968.6784287571
2024-05-27 10:30:00,-37323315195185.87,109669764408258.94,123799894366336.5,-27982668.19155793,82223473.76852846,92817354.28691468,1295078024255.9963,970968.6784287571
2024-05-27 11:00:00,-37373683997930.67,109817766661042.28,123966965604052.95,-27982668.19155793,82223473.76852846,92817354.28691468,1296825767877.1682,970968.6784287571
2024-05-27 11:30:00,-37424052800675.48,109965768913825.62,124134036841769.4,-27982668.19155793,82223473.76852846,92817354.28691468,1298573511498.34,970968.6784287571
2024-05-27 12:00:00,-37474421603420.28,110113771166608.97,124301108079485.86,-27982668.19155793,82223473.76852846,92817354.28691468,1300321255119.512,970968.6784287571
2024-05-27 12:30:00,-37524790406165.086,110261773419392.31,124468179317202.31,-27982668.19155793,82223473.76852846,92817354.28691468,1302068998740.6838,970968.6784287571
2024-05-27 13:00:00,-37575159208909.89,110409775672175.66,124635250554918.77,-27982668.19155793,82223473.76852846,92817354.28691468,1303816742361.8557,970968.6784287571
2024-05-27 13:30:00,-37625528011654.695,110557777924959.0,124802321792635.22,-27982668.19155793,82223473.76852846,92817354.28691468,1305564485983.0276,970968.6784287571
2024-05-27 14:00:00,-37675896814399.5,110705780177742.34,124969393030351.67,-27982668.19155793,82223473.76852846,92817354.28691468,1307312229604.1995,970968.6784287571
2024-05-27 14:30:00,-37726265617144.305,110853782430525.69,125136464268068.12,-27982668.19155793,82223473.76852846,92817354.28691468,1309059973225.3713,970968.6784287571
2024-05-27 15:00:00,-37776634419889.11,111001784683309.03,125303535505784.58,-27982668.19155793,82223473.76852846,92817354.28691468,1310807716846.5432,970968.6784287571
2024-05-27 15:30:00,-37827003222633.914,111149786936092.38,125470606743501.03,-27982668.19155793,82223473.76852846,92817354.28691468,1312555460467.715,970968.6784287571
2024-05-27 16:00:00,-37877372025378.72,111297789188875.72,125637677981217.48,-27982668.19155793,82223473.76852846,92817354.28691468,1314303204088.887,970968.6784287571
2024-05-27 16:30:00,-37927740828123.52,111445791441659.06,125804749218933.94,-27982668.19155793,82223473.76852846,92817354.28691468,1316050947710.0588,970968.6784287571
2024-05-27 17:00:00,-37978109630868.33,111593793694442.4,125971820456650.39,-27982668.19155793,82223473.76852846,92817354.28691468,1317798691331.2307,970968.6784287571
2024-05-27 17:30:00,-38028478433613.13,111741795947225.75,126138891694366.84,-27982668.19155793,82223473.76852846,92817354.28691468,1319546434952.4026,970968.6784287571
2024-05-27 18:00:00,-38078847236357.94,111889798200009.1,126305962932083.3,-27982668.19155793,82223473.76852846,92817354.28691468,1321294178573.5745,970968.6784287571
2024-05-27 18:30:00,-38129216039102.74,112037800452792.44,126473034169799.75,-27982668.19155793,82223473.76852846,92817354.28691468,1323041922194.7463,970968.6784287571
2024-05-27 19:00:00,-38179584841847.55,112185802705575.78,126640105407516.2,-27982668.19155793,82223473.76852846,92817354.28691468,1324789665815.9182,970968.6784287571
2024-05-27 19:30:00,-38229953644592.35,112333804958359.12,126807176645232.66,-27982668.19155793,82223473.76852846,92817354.28691468,1326537409437.09,970968.6784287571
2024-05-27 20:00:00,-38280322447337.16,112481807211142.47,126974247882949.11,-27982668.19155793,82223473.76852846,92817354.28691468,1328285153058.262,970968.6784287571
2024-05-27 20:30:00,-38330691250081.96,112629809463925.81,127141319120665.56,-27982668.19155793,82223473.76852846,92817354.28691468,1330032896679.4338,970968.6784287571
2024-05-27 21:00:00,-38381060052826.766,112777811716709.16,127308390358382.02,-27982668.19155793,82223473.76852846,92817354.28691468,1331780640300.6057,970968.6784287571
2024-05-27 21:30:00,-38431428855571.57,112925813969492.5,127475461596098.47,-27982668.19155793,82223473.76852846,92817354.28691468,1333528383921.7776,970968.6784287571
2024-05-27 22:00:00,-38481797658316.375,113073816222275.84,127642532833814.92,-27982668.19155793,82223473.76852846,92817354.28691468,1335276127542.9495,970968.6784287571
2024-05-27 22:30:00,-38532166461061.18,113221818475059.19,127809604071531.38,-27982668.19155793,82223473.76852846,92817354.28691468,1337023871164.1213,970968.6784287571
2024-05-27 23:00:00,-38582535263805.984,113369820727842.53,127976675309247.83,-27982668.19155793,82223473.76852846,92817354.28691468,1338771614785.2932,970968.6784287571
2024-05-27 23:30:00,-38632904066550.79,113517822980625.88,128143746546964.28,-27982668.19155793,82223473.76852846,92817354.28691468,1340519358406.465,970968.6784287571
2024-05-28 00:00:00,-38683272869295.59,113665825233409.22,128310817784680.73,-27982668.19155793,82223473.76852846,92817354.28691468,1342267102027.637,970968.6784287571
2024-05-28 00:30:00,-38733641672040.4,113813827486192.56,128477889022397.19,-27982668.19155793,82223473.76852846,92817354.28691468,1344014845648.8088,970968.6784287571
2024-05-28 01:00:00,-38784010474785.2,113961829738975.9,128644960260113.64,-27982668.19155793,82223473.76852846,92817354.28691468,1345762589269.9807,970968.6784287571
2024-05-28 01:30:00,-38834379277530.01,114109831991759.25,128812031497830.1,-27982668.19155793,82223473.76852846,92817354.28691468,1347510332891.1526,970968.6784287571
2024-05-28 02:00:00,-38884748080274.81,114257834244542.6,128979102735546.55,-27982668.19155793,82223473.76852846,92817354.28691468,1349258076512.3245,970968.6784287571
2024-05-28 02:30:00,-38935116883019.62,114405836497325.94,129146173973263.0,-27982668.19155793,82223473.76852846,92817354.28691468,1351005820133.4963,970968.6784287571
2024-05-28 03:00:00,-38985485685764.42,114553838750109.28,129313245210979.45,-27982668.19155793,82223473.76852846,92817354.28691468,1352753563754.6682,970968.6784287571
2024-05-28 03:30:00,-39035854488509.23,114701841002892.62,129480316448695.9,-27982668.19155793,82223473.76852846,92817354.28691468,1354501307375.84,970968.6784287571
2024-05-28 04:00:00,-39086223291254.03,114849843255675.97,129647387686412.36,-27982668.19155793,82223473.76852846,92817354.28691468,1356249050997.012,970968.6784287571
2024-05-28 04:30:00,-39136592093998.836,114997845508459.31,129814458924128.81,-27982668.19155793,82223473.76852846,92817354.28691468,1357996794618.1838,970968.6784287571
2024-05-28 05:00:00,-39186960896743.64,115145847761242.66,129981530161845.27,-27982668.19155793,82223473.76852846,92817354.28691468,1359744538239.3557,970968.6784287571
2024-05-28 05:30:00,-39237329699488.445,115293850014026.0,130148601399561.72,-27982668.19155793,82223473.76852846,92817354.28691468,1361492281860.5276,970968.6784287571
2024-05-28 06:00:00,-39287698502233.25,115441852266809.34,130315672637278.17,-27982668.19155793,82223473.76852846,92817354.28691468,1363240025481.6995,970968.6784287571
2024-05-28 06:30:00,-39338067304978.055,115589854519592.69,130482743874994.62,-27982668.19155793,82223473.76852846,92817354.28691468,1364987769102.8713,970968.6784287571
2024-05-28 07:00:00,-39388436107722.86,115737856772376.03,130649815112711.08,-27982668.19155793,82223473.76852846,92817354.28691468,1366735512724.0432,970968.6784287571
2024-05-28 07:30:00,-39438804910467.664,115885859025159.38,130816886350427.53,-27982668.19155793,82223473.76852846,92817354.28691468,1368483256345.215,970968.6784287571
2024-05-28 08:00:00,-39489173713212.47,116033861277942.72,130983957588143.98,-27982668.19155793,82223473.76852846,92817354.28691468,1370230999966.387,970968.6784287571
2024-05-28 08:30:00,-39539542515957.27,116181863530726.06,131151028825860.44,-27982668.19155793,82223473.76852846,92817354.28691468,1371978743587.5588,970968.6784287571
2024-05-28 09:00:00,-39589911318702.08,116329865783509.4,131318100063576.89,-27982668.19155793,82223473.76852846,92817354.28691468,1373726487208.7307,970968.6784287571
2024-05-28 09:30:00,-39640280121446.88,116477868036292.75,131485171301293.34,-27982668.19155793,82223473.76852846,92817354.28691468,1375474230829.9026,970968.6784287571
2024-05-28 10:00:00,-39690648924191.69,116625870289076.1,131652242539009.8,-27982668.19155793,82223473.76852846,92817354.28691468,1377221974451.0745,970968.6784287571
2024-05-28 10:30:00,-39741017726936.49,116773872541859.44,131819313776726.25,-27982668.19155793,82223473.76852846,92817354.28691468,1378969718072.2463,970968.6784287571
2024-05-28 11:00:00,-39791386529681.3,116921874794642.78,131986385014442.7,-27982668.19155793,82223473.76852846,92817354.28691468,1380717461693.4182,970968.6784287571
2024-05-28 11:30:00,-39841755332426.1,117069877047426.12,132153456252159.16,-27982668.19155793,82223473.76852846,92817354.28691468,1382465205314.59,970968.6784287571
2024-05-28 12:00:00,-39892124135170.91,117217879300209.47,132320527489875.61,-27982668.19155793,82223473.76852846,92817354.28691468,1384212948935.762,970968.6784287571
2024-05-28 12:30:00,-39942492937915.71,117365881552992.81,132487598727592.06,-27982668.19155793,82223473.76852846,92817354.28691468,1385960692556.9338,970968.6784287571
2024-05-28 13:00:00,-39992861740660.516,117513883805776.16,132654669965308.52,-27982668.19155793,82223473.76852846,92817354.28691468,1387708436178.1057,970968.6784287571
2024-05-28 13:30:00,-40043230543405.32,117661886058559.5,132821741203024.97,-27982668.19155793,82223473.76852846,92817354.28691468,1389456179799.2776,970968.6784287571
